date,time,location,count
2020-03-11,50,Mountain West,0
2020-03-11,50,North East,2
2020-03-11,50,Other,0
2020-03-11,50,Pacific West,28
2020-03-11,50,South,2
2020-03-11,50,South West,0
2020-03-12,51,Mid West,3
2020-03-12,51,Mountain West,1
2020-03-12,51,North East,2
2020-03-12,51,Other,0
2020-03-12,51,Pacific West,36
2020-03-12,51,South,3
2020-03-12,51,South West,0
2020-03-13,52,Mid West,4
2020-03-13,52,Mountain West,2
2020-03-13,52,North East,2
2020-03-13,52,Other,0
2020-03-13,52,Pacific West,41
2020-03-13,52,South,3
2020-03-13,52,South West,0
2020-03-14,53,Mid West,4
2020-03-14,53,Mountain West,2
2020-03-14,53,North East,6
2020-03-14,53,Other,0
2020-03-14,53,Pacific West,44
2020-03-14,53,South,5
2020-03-14,53,South West,0
2020-03-15,54,Mid West,4
2020-03-15,54,Mountain West,2
2020-03-15,54,North East,12
2020-03-15,54,Other,0
2020-03-15,54,Pacific West,47
2020-03-15,54,South,7
2020-03-15,54,South West,0
2020-03-16,55,Mid West,5
2020-03-16,55,Mountain West,3
2020-03-16,55,North East,23
2020-03-16,55,Other,0
2020-03-16,55,Pacific West,55
2020-03-16,55,South,11
2020-03-16,55,South West,0
2020-03-17,56,Mid West,10
2020-03-17,56,Mountain West,4
2020-03-17,56,North East,39
2020-03-17,56,Other,0
2020-03-17,56,Pacific West,64
2020-03-17,56,South,14
2020-03-17,56,South West,2
2020-03-18,57,Mid West,14
2020-03-18,57,Mountain West,4
2020-03-18,57,North East,69
2020-03-18,57,Other,0
2020-03-18,57,Pacific West,86
2020-03-18,57,South,20
2020-03-18,57,South West,5
2020-03-19,58,Mid West,21
2020-03-19,58,Mountain West,6
2020-03-19,58,North East,109
2020-03-19,58,Other,1
2020-03-19,58,Pacific West,96
2020-03-19,58,South,35
2020-03-19,58,South West,5
2020-03-20,59,Mid West,35
2020-03-20,59,Mountain West,7
2020-03-20,59,North East,170
2020-03-20,59,Other,2
2020-03-20,59,Pacific West,109
2020-03-20,59,South,48
2020-03-20,59,South West,7
2020-03-21,60,Mid West,46
2020-03-21,60,Mountain West,8
2020-03-21,60,North East,229
2020-03-21,60,Other,2
2020-03-21,60,Pacific West,124
2020-03-21,60,South,64
2020-03-21,60,South West,9
2020-03-22,61,Mid West,64
2020-03-22,61,Mountain West,10
2020-03-22,61,North East,301
2020-03-22,61,Other,5
2020-03-22,61,Pacific West,138
2020-03-22,61,South,73
2020-03-22,61,South West,12
2020-03-23,62,Mid West,83
2020-03-23,62,Mountain West,12
2020-03-23,62,North East,426
2020-03-23,62,Other,6
2020-03-23,62,Pacific West,154
2020-03-23,62,South,96
2020-03-23,62,South West,13
2020-03-24,63,Mid West,116
2020-03-24,63,Mountain West,16
2020-03-24,63,North East,579
2020-03-24,63,Other,6
2020-03-24,63,Pacific West,176
2020-03-24,63,South,119
2020-03-24,63,South West,21
2020-03-25,64,Mid West,160
2020-03-25,64,Mountain West,27
2020-03-25,64,North East,776
2020-03-25,64,Other,6
2020-03-25,64,Pacific West,210
2020-03-25,64,South,160
2020-03-25,64,South West,27
2020-03-26,65,Mid West,212
2020-03-26,65,Mountain West,33
2020-03-26,65,North East,1055
2020-03-26,65,Other,7
2020-03-26,65,Pacific West,242
2020-03-26,65,South,199
2020-03-26,65,South West,35
2020-03-27,66,Mid West,276
2020-03-27,66,Mountain West,46
2020-03-27,66,North East,1378
2020-03-27,66,Other,10
2020-03-27,66,Pacific West,270
2020-03-27,66,South,273
2020-03-27,66,South West,52
2020-03-28,67,Mid West,353
2020-03-28,67,Mountain West,60
2020-03-28,67,North East,1811
2020-03-28,67,Other,11
2020-03-28,67,Pacific West,391
2020-03-28,67,South,331
2020-03-28,67,South West,61
2020-03-29,68,Mid West,454
2020-03-29,68,Mountain West,70
2020-03-29,68,North East,2241
2020-03-29,68,Other,12
2020-03-29,68,Pacific West,346
2020-03-29,68,South,377
2020-03-29,68,South West,73
2020-03-30,69,Mid West,556
2020-03-30,69,Mountain West,81
2020-03-30,69,North East,2730
2020-03-30,69,Other,19
2020-03-30,69,Pacific West,373
2020-03-30,69,South,434
2020-03-30,69,South West,87
2020-03-31,70,Mid West,714
2020-03-31,70,Mountain West,113
2020-03-31,70,North East,3407
2020-03-31,70,Other,22
2020-03-31,70,Pacific West,416
2020-03-31,70,South,582
2020-03-31,70,South West,105
2020-04-01,71,Mid West,906
2020-04-01,71,Mountain West,130
2020-04-01,71,North East,4230
2020-04-01,71,Other,26
2020-04-01,71,Pacific West,532
2020-04-01,71,South,675
2020-04-01,71,South West,136
2020-04-02,72,Mid West,1083
2020-04-02,72,Mountain West,157
2020-04-02,72,North East,5253
2020-04-02,72,Other,30
2020-04-02,72,Pacific West,601
2020-04-02,72,South,869
2020-04-02,72,South West,153
2020-04-03,73,Mid West,1295
2020-04-03,73,Mountain West,175
2020-04-03,73,North East,6211
2020-04-03,73,Other,38
2020-04-03,73,Pacific West,672
2020-04-03,73,South,987
2020-04-03,73,South West,188
2020-04-04,74,Mid West,1471
2020-04-04,74,Mountain West,196
2020-04-04,74,North East,7406
2020-04-04,74,Other,47
2020-04-04,74,Pacific West,720
2020-04-04,74,South,1116
2020-04-04,74,South West,216
2020-04-05,75,Mid West,1683
2020-04-05,75,Mountain West,210
2020-04-05,75,North East,8531
2020-04-05,75,Other,51
2020-04-05,75,Pacific West,805
2020-04-05,75,South,1248
2020-04-05,75,South West,262
2020-04-06,76,Mid West,1916
2020-04-06,76,Mountain West,225
2020-04-06,76,North East,9820
2020-04-06,76,Other,54
2020-04-06,76,Pacific West,859
2020-04-06,76,South,1366
2020-04-06,76,South West,283
2020-04-07,77,Mid West,2229
2020-04-07,77,Mountain West,283
2020-04-07,77,North East,11644
2020-04-07,77,Other,54
2020-04-07,77,Pacific West,938
2020-04-07,77,South,1647
2020-04-07,77,South West,304
2020-04-08,78,Mid West,2550
2020-04-08,78,Mountain West,299
2020-04-08,78,North East,13167
2020-04-08,78,Other,61
2020-04-08,78,Pacific West,1021
2020-04-08,78,South,1806
2020-04-08,78,South West,346
2020-04-09,79,Mid West,2847
2020-04-09,79,Mountain West,344
2020-04-09,79,North East,14685
2020-04-09,79,Other,75
2020-04-09,79,Pacific West,1103
2020-04-09,79,South,2026
2020-04-09,79,South West,383
2020-04-10,80,Mid West,3223
2020-04-10,80,Mountain West,387
2020-04-10,80,North East,16164
2020-04-10,80,Other,87
2020-04-10,80,Pacific West,1157
2020-04-10,80,South,2213
2020-04-10,80,South West,418
2020-04-11,81,Mid West,3511
2020-04-11,81,Mountain West,425
2020-04-11,81,North East,17700
2020-04-11,81,Other,100
2020-04-11,81,Pacific West,1209
2020-04-11,81,South,2383
2020-04-11,81,South West,462
2020-04-12,82,Mid West,3763
2020-04-12,82,Mountain West,452
2020-04-12,82,North East,19130
2020-04-12,82,Other,102
2020-04-12,82,Pacific West,1262
2020-04-12,82,South,2471
2020-04-12,82,South West,499
2020-04-13,83,Mid West,4068
2020-04-13,83,Mountain West,468
2020-04-13,83,North East,20501
2020-04-13,83,Other,105
2020-04-13,83,Pacific West,1345
2020-04-13,83,South,2629
2020-04-13,83,South West,541
2020-04-14,84,Mid West,4466
2020-04-14,84,Mountain West,512
2020-04-14,84,North East,22031
2020-04-14,84,Other,120
2020-04-14,84,Pacific West,1452
2020-04-14,84,South,2968
2020-04-14,84,South West,583
2020-04-15,85,Mid West,4829
2020-04-15,85,Mountain West,552
2020-04-15,85,North East,23802
2020-04-15,85,Other,131
2020-04-15,85,Pacific West,1557
2020-04-15,85,South,3204
2020-04-15,85,South West,644
2020-04-16,86,Mid West,5149
2020-04-16,86,Mountain West,579
2020-04-16,86,North East,25224
2020-04-16,86,Other,145
2020-04-16,86,Pacific West,1666
2020-04-16,86,South,3456
2020-04-16,86,South West,689
2020-04-17,87,Mid West,5593
2020-04-17,87,Mountain West,605
2020-04-17,87,North East,26408
2020-04-17,87,Other,153
2020-04-17,87,Pacific West,1759
2020-04-17,87,South,3731
2020-04-17,87,South West,758
2020-04-18,88,Mid West,5913
2020-04-18,88,Mountain West,642
2020-04-18,88,North East,27669
2020-04-18,88,Other,161
2020-04-18,88,Pacific West,1882
2020-04-18,88,South,3897
2020-04-18,88,South West,787
2020-04-19,89,Mid West,6147
2020-04-19,89,Mountain West,661
2020-04-19,89,North East,29178
2020-04-19,89,Other,168
2020-04-19,89,Pacific West,1943
2020-04-19,89,South,4021
2020-04-19,89,South West,816
2020-04-20,90,Mid West,6428
2020-04-20,90,Mountain West,691
2020-04-20,90,North East,30763
2020-04-20,90,Other,178
2020-04-20,90,Pacific West,2003
2020-04-20,90,South,4269
2020-04-20,90,South West,847
2020-04-21,91,Mid West,6823
2020-04-21,91,Mountain West,740
2020-04-21,91,North East,32373
2020-04-21,91,Other,186
2020-04-21,91,Pacific West,2111
2020-04-21,91,South,4525
2020-04-21,91,South West,904
2020-04-22,92,Mid West,7325
2020-04-22,92,Mountain West,781
2020-04-22,92,North East,33831
2020-04-22,92,Other,200
2020-04-22,92,Pacific West,2246
2020-04-22,92,South,4768
2020-04-22,92,South West,968
2020-04-23,93,Mid West,7764
2020-04-23,93,Mountain West,857
2020-04-23,93,North East,35191
2020-04-23,93,Other,221
2020-04-23,93,Pacific West,2354
2020-04-23,93,South,5112
2020-04-23,93,South West,1044
2020-04-24,94,Mid West,8151
2020-04-24,94,Mountain West,985
2020-04-24,94,North East,36456
2020-04-24,94,Other,243
2020-04-24,94,Pacific West,2456
2020-04-24,94,South,5333
2020-04-24,94,South West,1088
2020-04-25,95,Mid West,8435
2020-04-25,95,Mountain West,1007
2020-04-25,95,North East,37597
2020-04-25,95,Other,261
2020-04-25,95,Pacific West,2549
2020-04-25,95,South,5469
2020-04-25,95,South West,1126
2020-04-26,96,Mid West,8816
2020-04-26,96,Mountain West,1012
2020-04-26,96,North East,38393
2020-04-26,96,Other,276
2020-04-26,96,Pacific West,2606
2020-04-26,96,South,5587
2020-04-26,96,South West,1160
2020-04-27,97,Mid West,9111
2020-04-27,97,Mountain West,1030
2020-04-27,97,North East,39325
2020-04-27,97,Other,283
2020-04-27,97,Pacific West,2659
2020-04-27,97,South,5739
2020-04-27,97,South West,1183
2020-04-28,98,Mid West,9579
2020-04-28,98,Mountain West,1078
2020-04-28,98,North East,40587
2020-04-28,98,Other,290
2020-04-28,98,Pacific West,2768
2020-04-28,98,South,6044
2020-04-28,98,South West,1225
2020-04-29,99,Mid West,9933
2020-04-29,99,Mountain West,1124
2020-04-29,99,North East,42113
2020-04-29,99,Other,305
2020-04-29,99,Pacific West,2860
2020-04-29,99,South,6329
2020-04-29,99,South West,1298
2020-04-30,100,Mid West,10358
2020-04-30,100,Mountain West,1149
2020-04-30,100,North East,43409
2020-04-30,100,Other,330
2020-04-30,100,Pacific West,2960
2020-04-30,100,South,6581
2020-04-30,100,South West,1367
2020-05-01,101,Mid West,10708
2020-05-01,101,Mountain West,1199
2020-05-01,101,North East,44489
2020-05-01,101,Other,339
2020-05-01,101,Pacific West,3072
2020-05-01,101,South,6839
2020-05-01,101,South West,1417
2020-05-02,102,Mid West,11113
2020-05-02,102,Mountain West,1223
2020-05-02,102,North East,45510
2020-05-02,102,Other,349
2020-05-02,102,Pacific West,3149
2020-05-02,102,South,7005
2020-05-02,102,South West,1455
2020-05-03,103,Mid West,11350
2020-05-03,103,Mountain West,1237
2020-05-03,103,North East,46207
2020-05-03,103,Other,362
2020-05-03,103,Pacific West,3204
2020-05-03,103,South,7124
2020-05-03,103,South West,1523
2020-05-04,104,Mid West,11590
2020-05-04,104,Mountain West,1253
2020-05-04,104,North East,47005
2020-05-04,104,Other,369
2020-05-04,104,Pacific West,3260
2020-05-04,104,South,7334
2020-05-04,104,South West,1554
2020-05-05,105,Mid West,11990
2020-05-05,105,Mountain West,1317
2020-05-05,105,North East,48246
2020-05-05,105,Other,377
2020-05-05,105,Pacific West,3390
2020-05-05,105,South,7655
2020-05-05,105,South West,1611
2020-05-06,106,Mid West,12371
2020-05-06,106,Mountain West,1355
2020-05-06,106,North East,49680
2020-05-06,106,Other,390
2020-05-06,106,Pacific West,3487
2020-05-06,106,South,7943
2020-05-06,106,South West,1679
2020-05-07,107,Mid West,12763
2020-05-07,107,Mountain West,1392
2020-05-07,107,North East,50752
2020-05-07,107,Other,401
2020-05-07,107,Pacific West,3577
2020-05-07,107,South,8196
2020-05-07,107,South West,1741
2020-05-08,108,Mid West,13102
2020-05-08,108,Mountain West,1405
2020-05-08,108,North East,51694
2020-05-08,108,Other,425
2020-05-08,108,Pacific West,3688
2020-05-08,108,South,8430
2020-05-08,108,South West,1850
2020-05-09,109,Mid West,13491
2020-05-09,109,Mountain West,1436
2020-05-09,109,North East,52430
2020-05-09,109,Other,433
2020-05-09,109,Pacific West,3772
2020-05-09,109,South,8590
2020-05-09,109,South West,1906
2020-05-10,110,Mid West,13701
2020-05-10,110,Mountain West,1438
2020-05-10,110,North East,53031
2020-05-10,110,Other,448
2020-05-10,110,Pacific West,3829
2020-05-10,110,South,8662
2020-05-10,110,South West,1950
2020-05-11,111,Mid West,13909
2020-05-11,111,Mountain West,1460
2020-05-11,111,North East,53577
2020-05-11,111,Other,456
2020-05-11,111,Pacific West,3897
2020-05-11,111,South,8806
2020-05-11,111,South West,1988
2020-05-12,112,Mid West,14300
2020-05-12,112,Mountain West,1496
2020-05-12,112,North East,54258
2020-05-12,112,Other,466
2020-05-12,112,Pacific West,4006
2020-05-12,112,South,9103
2020-05-12,112,South West,2055
2020-05-13,113,Mid West,14674
2020-05-13,113,Mountain West,1560
2020-05-13,113,North East,55177
2020-05-13,113,Other,481
2020-05-13,113,Pacific West,4095
2020-05-13,113,South,9304
2020-05-13,113,South West,2125
2020-05-14,114,Mid West,15034
2020-05-14,114,Mountain West,1589
2020-05-14,114,North East,56104
2020-05-14,114,Other,491
2020-05-14,114,Pacific West,4212
2020-05-14,114,South,9531
2020-05-14,114,South West,2236
2020-05-15,115,Mid West,15358
2020-05-15,115,Mountain West,1665
2020-05-15,115,North East,56960
2020-05-15,115,Other,506
2020-05-15,115,Pacific West,4306
2020-05-15,115,South,9738
2020-05-15,115,South West,2329
2020-05-16,116,Mid West,15606
2020-05-16,116,Mountain West,1713
2020-05-16,116,North East,57563
2020-05-16,116,Other,513
2020-05-16,116,Pacific West,4381
2020-05-16,116,South,9886
2020-05-16,116,South West,2398
2020-05-17,117,Mid West,15773
2020-05-17,117,Mountain West,1742
2020-05-17,117,North East,58034
2020-05-17,117,Other,522
2020-05-17,117,Pacific West,4428
2020-05-17,117,South,9961
2020-05-17,117,South West,2431
2020-05-18,118,Mid West,15973
2020-05-18,118,Mountain West,1762
2020-05-18,118,North East,58781
2020-05-18,118,Other,532
2020-05-18,118,Pacific West,4468
2020-05-18,118,South,10139
2020-05-18,118,South West,2455
2020-05-19,119,Mid West,16344
2020-05-19,119,Mountain West,1803
2020-05-19,119,North East,59417
2020-05-19,119,Other,540
2020-05-19,119,Pacific West,4593
2020-05-19,119,South,10341
2020-05-19,119,South West,2517
2020-05-20,120,Mid West,16703
2020-05-20,120,Mountain West,1870
2020-05-20,120,North East,60071
2020-05-20,120,Other,548
2020-05-20,120,Pacific West,4692
2020-05-20,120,South,10558
2020-05-20,120,South West,2610
2020-05-21,121,Mid West,17010
2020-05-21,121,Mountain West,1890
2020-05-21,121,North East,60556
2020-05-21,121,Other,554
2020-05-21,121,Pacific West,4790
2020-05-21,121,South,10786
2020-05-21,121,South West,2660
2020-05-22,122,Mid West,17279
2020-05-22,122,Mountain West,1910
2020-05-22,122,North East,61127
2020-05-22,122,Other,560
2020-05-22,122,Pacific West,4858
2020-05-22,122,South,11023
2020-05-22,122,South West,2693
2020-05-23,123,Mid West,17543
2020-05-23,123,Mountain West,1918
2020-05-23,123,North East,61665
2020-05-23,123,Other,570
2020-05-23,123,Pacific West,4933
2020-05-23,123,South,11157
2020-05-23,123,South West,2738
2020-05-24,124,Mid West,17696
2020-05-24,124,Mountain West,1916
2020-05-24,124,North East,61979
2020-05-24,124,Other,575
2020-05-24,124,Pacific West,4962
2020-05-24,124,South,11236
2020-05-24,124,South West,2801
2020-05-25,125,Mid West,17823
2020-05-25,125,Mountain West,1932
2020-05-25,125,North East,62268
2020-05-25,125,Other,585
2020-05-25,125,Pacific West,4980
2020-05-25,125,South,11348
2020-05-25,125,South West,2826
2020-05-26,126,Mid West,18000
2020-05-26,126,Mountain West,1956
2020-05-26,126,North East,62511
2020-05-26,126,Other,585
2020-05-26,126,Pacific West,5014
2020-05-26,126,South,11500
2020-05-26,126,South West,2852
2020-05-27,127,Mid West,18348
2020-05-27,127,Mountain West,2011
2020-05-27,127,North East,63134
2020-05-27,127,Other,590
2020-05-27,127,Pacific West,5128
2020-05-27,127,South,11766
2020-05-27,127,South West,2919
2020-05-28,128,Mid West,18618
2020-05-28,128,Mountain West,2047
2020-05-28,128,North East,63510
2020-05-28,128,Other,600
2020-05-28,128,Pacific West,5223
2020-05-28,128,South,12010
2020-05-28,128,South West,2977
2020-05-29,129,Mid West,18864
2020-05-29,129,Mountain West,2063
2020-05-29,129,North East,63999
2020-05-29,129,Other,608
2020-05-29,129,Pacific West,5306
2020-05-29,129,South,12232
2020-05-29,129,South West,3031
2020-05-30,130,Mid West,19107
2020-05-30,130,Mountain West,2087
2020-05-30,130,North East,64406
2020-05-30,130,Other,611
2020-05-30,130,Pacific West,5372
2020-05-30,130,South,12367
2020-05-30,130,South West,3103
2020-05-31,131,Mid West,19267
